,index,oktmo_x,indicator_value,municipal_district_name_short,oktmo_y,territory_id,municipal_district_name,municipal_district_type,region_code,region_name,oktmo_nosplit
371,370,18606000,2613.75,Даниловский,18-606-000-000,1016.0,Даниловский муниципальный район,муниципальный район,34.0,Волгоградская область,18606000
372,371,18608000,5215.0,Дубовский,18-608-000-000,1017.0,Дубовский муниципальный район,муниципальный район,34.0,Волгоградская область,18608000
373,372,18610000,4179.75,Еланский,18-610-000-000,1018.0,Еланский муниципальный район,муниципальный район,34.0,Волгоградская область,18610000
374,373,18612000,5933.0,Жирновский,18-612-000-000,1019.0,Жирновский муниципальный район,муниципальный район,34.0,Волгоградская область,18612000
375,374,18614000,6737.5,Иловлинский,18-614-000-000,1020.0,Иловлинский муниципальный район,муниципальный район,34.0,Волгоградская область,18614000
376,375,18616000,11174.5,Калачевский,18-616-000-000,1021.0,Калачевский муниципальный район,муниципальный район,34.0,Волгоградская область,18616000
377,376,18618000,6521.0,Камышинский,18-618-000-000,1022.0,Камышинский муниципальный район,муниципальный район,34.0,Волгоградская область,18618000
378,377,18620000,2711.75,Киквидзенский,18-620-000-000,1023.0,Киквидзенский муниципальный район,муниципальный район,34.0,Волгоградская область,18620000
379,378,18622000,2204.75,Клетский,18-622-000-000,1024.0,Клетский муниципальный район,муниципальный район,34.0,Волгоградская область,18622000
380,379,18624000,6059.5,Котельниковский,18-624-000-000,1025.0,Котельниковский муниципальный район,муниципальный район,34.0,Волгоградская область,18624000
381,380,18626000,4864.5,Котовский,18-626-000-000,1026.0,Котовский муниципальный район,муниципальный район,34.0,Волгоградская область,18626000
382,381,18630000,6629.75,Ленинский,18-630-000-000,1028.0,Ленинский муниципальный район,муниципальный район,34.0,Волгоградская область,18630000
383,382,18634000,2158.5,Нехаевский,18-634-000-000,1029.0,Нехаевский муниципальный район,муниципальный район,34.0,Волгоградская область,18634000
384,383,18636000,6318.75,Николаевский,18-636-000-000,1030.0,Николаевский муниципальный район,муниципальный район,34.0,Волгоградская область,18636000
385,384,18638000,5718.25,Новоаннинский,18-638-000-000,1031.0,Новоаннинский муниципальный район,муниципальный район,34.0,Волгоградская область,18638000
386,385,18640000,4910.75,Новониколаевский,18-640-000-000,1032.0,Новониколаевский муниципальный район,муниципальный район,34.0,Волгоградская область,18640000
387,386,18642000,4115.25,Октябрьский,18-642-000-000,1033.0,Октябрьский муниципальный район,муниципальный район,34.0,Волгоградская область,18642000
388,387,18643000,3742.75,Ольховский,18-643-000-000,1034.0,Ольховский муниципальный район,муниципальный район,34.0,Волгоградская область,18643000
389,388,18645000,5743.25,Палласовский,18-645-000-000,1035.0,Палласовский муниципальный район,муниципальный район,34.0,Волгоградская область,18645000
390,389,18646000,3603.25,Кумылженский,18-646-000-000,1027.0,Кумылженский муниципальный район,муниципальный район,34.0,Волгоградская область,18646000
391,390,18647000,2304.25,Руднянский,18-647-000-000,1036.0,Руднянский муниципальный район,муниципальный район,34.0,Волгоградская область,18647000
392,391,18649000,5853.5,Светлоярский,18-649-000-000,1037.0,Светлоярский муниципальный район,муниципальный район,34.0,Волгоградская область,18649000
393,392,18650000,3116.0,Серафимовичский,18-650-000-000,1038.0,Серафимовичский муниципальный район,муниципальный район,34.0,Волгоградская область,18650000
394,393,18651000,8371.0,Среднеахтубинский,18-651-000-000,1039.0,Среднеахтубинский муниципальный район,муниципальный район,34.0,Волгоградская область,18651000
395,394,18652000,4916.25,Старополтавский,18-652-000-000,1040.0,Старополтавский муниципальный район,муниципальный район,34.0,Волгоградская область,18652000
396,395,18653000,4919.75,Суровикинский,18-653-000-000,1041.0,Суровикинский муниципальный район,муниципальный район,34.0,Волгоградская область,18653000
397,396,18654000,816.5,Урюпинский,18-654-000-000,1042.0,Урюпинский муниципальный район,муниципальный район,34.0,Волгоградская область,18654000
398,397,18656000,2504.5,Фроловский,18-656-000-000,1043.0,Фроловский муниципальный район,муниципальный район,34.0,Волгоградская область,18656000
399,398,18658000,2527.5,Чернышковский,18-658-000-000,1044.0,Чернышковский муниципальный район,муниципальный район,34.0,Волгоградская область,18658000
400,399,18701000,153726.75,Волгоград,18-701-000-000,1007.0,городской округ город-герой Волгоград,городской округ,34.0,Волгоградская область,18701000
401,400,18710000,43150.75,Волжский,18-710-000-000,1008.0,городской округ город Волжский,городской округ,34.0,Волгоградская область,18710000
402,401,18715000,20463.5,Камышин,18-715-000-000,1009.0,городской округ город Камышин,городской округ,34.0,Волгоградская область,18715000
403,402,18720000,10407.75,Михайловка,18-720-000-000,1010.0,городской округ город Михайловка,городской округ,34.0,Волгоградская область,18720000
404,403,18725000,11133.75,Урюпинск,18-725-000-000,1011.0,городской округ город Урюпинск,городской округ,34.0,Волгоградская область,18725000
405,404,18728000,7715.25,Фролово,18-728-000-000,1012.0,городской округ город Фролово,городской округ,34.0,Волгоградская область,18728000
406,405,19505000,96.0,Бабаевский,19-505-000-000,1047.0,Бабаевский муниципальный округ,муниципальный округ,35.0,Вологодская область,19505000
